UNIX,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu,segment_indices,start,end
1677829523.0,80.46505340002705,745.6653225806451,147.73721148156125,98.73872055659055,127.64249206227234,0.7079646017699115,0.3893805309734513,78.125,90.24156514588415,167.30463305889424,47431.237918495026,0.5393847348753187,0.26666666666666666,2876.6430962160202,2335.065330295415,5123.853311561688,0.4557244691268719,10335.561738073124,27.832479444434316,22.59253429539037,49.57498626017532,31.305681726996774,68.69431827300323,"19200, 34560",19200,34560
1677829553.0,77.35251798561151,775.6696428571429,125.54496650541184,70.13372784552456,92.1011613521447,0.6413793103448275,0.3448275862068966,78.125,65.07969466735713,143.54779016959583,29348.904196513366,0.45336605036182126,0.23333333333333334,3113.7855548859366,1342.1807015371487,2369.2322095725576,0.5665044971591437,6825.198465995643,45.621904921876954,19.66507945848216,34.713015619640885,36.16360490419911,63.836395095800896,"21120, 36480",21120,36480
1677829583.0,76.89869351038766,780.2473262032086,129.30842629348587,73.34317228030766,96.29361836331627,0.66,0.38,62.5,68.04104950985676,143.73695970441784,30724.818851518943,0.47337198205511705,0.26666666666666666,2688.7110273009625,1119.352065595165,1584.809287980515,0.7063007985153399,5392.872380876643,49.85675234658338,20.75613859442392,29.387109058992696,41.39368622050084,58.606313779499175,"23040, 38400",23040,38400
1677829613.0,75.73662715409901,792.2190656565657,120.86465270498108,74.0736657590562,97.17066775460071,0.675,0.375,62.5,68.70323671492794,140.28795329203137,30279.412866586594,0.48973012366864727,0.2,1932.4444657957558,1468.1684111026484,1549.6818912970928,0.947399862738141,4950.294768195497,39.036957520414056,29.658201780938214,31.304840698647716,48.649477740336785,51.350522259663215,"24960, 40320",24960,40320
1677829643.0,75.20383693045564,797.8316326530612,116.61352476798751,68.33827079754509,89.77611428802236,0.6624203821656051,0.3630573248407643,62.5,63.305957688035505,135.99614823182623,27047.12225220924,0.46549816675778805,0.16666666666666666,1104.8262780620917,1973.0579463345641,1662.6487685514562,1.1866955809635877,4740.532992948112,23.305950611578933,41.621014963288545,35.07303442513252,54.26889738537173,45.73110261462826,"26880, 42240",26880,42240
1677829673.0,73.05910332070819,821.2528935185185,94.71686031948234,67.5202685162598,88.65830319563476,0.671957671957672,0.3544973544973545,62.5,62.64505437196613,113.30583134267071,22299.18162524192,0.5528846452969288,0.0,857.9607199766542,1894.2645505005548,1834.4655629666458,1.0325974980076507,4586.690833443855,18.70544039552075,41.299154865388466,39.99540473909077,50.801868004846085,49.19813199515392,"28800, 44160",28800,44160
1677829703.0,72.69081165182816,825.4138127853881,85.12062724113265,61.13208449380155,83.33841944114322,0.6822916666666666,0.3645833333333333,46.875,58.86439231779012,98.41259838183153,18199.239331248413,0.5981387879771437,0.16666666666666666,750.6241839112674,1903.459647164719,2315.2357721875196,0.8221450575490463,4969.319603263506,15.10517020113396,38.304230742467404,46.59059905639864,45.11962722961845,54.88037277038155,"30720, 46080",30720,46080
1677829733.0,72.9005104325244,823.0395047169811,92.29251327168794,64.84809847521251,88.22796774338096,0.6740331491712708,0.3867403314917127,62.5,62.37796331341435,108.40118402717931,21242.962829228025,0.5754361806396358,0.16666666666666666,746.5222800713816,2079.717771064283,2276.8082364570755,0.9134356322869407,5103.04828759274,14.628947993426463,40.754420766912794,44.616631239660755,47.73798589687604,52.262014103123946,"32640, 48000",32640,48000
1677829763.0,74.2129504199404,808.4842289719626,98.93000776527931,77.96747445524959,101.58432028169983,0.6927374301675978,0.3743016759776536,62.5,71.8305374231076,112.08375887470856,25293.077550609563,0.640864815244129,0.13333333333333333,1508.4023400522976,3570.2888567756245,2487.2521935176464,1.435435001758415,7565.943390345568,19.936738384496458,47.18894488863674,32.8743167268668,58.93957345287445,41.06042654712556,"34560, 49920",34560,49920
1677829793.0,74.01869158878505,810.6060606060606,95.3998535597862,72.60447668430697,96.80645371672877,0.7189542483660131,0.37254901960784315,46.875,68.45154763586532,107.8688586502942,23196.861413420473,0.6345811802624337,0.16666666666666666,1820.7967091617904,3179.125982492974,2401.1758654797136,1.323987146546569,7401.098557134477,24.601708720749127,42.95478513022063,32.443506149030256,56.97050211805199,43.02949788194802,"36480, 51840",36480,51840
