index,datetime,UNIX,EDA,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime,SessionID,Datetime,Date,Time,ElapsedMinutes,StartEnd,DateTime,timestamp,DeviceID,uptime,Status,measuretime,person,window_open,window_event,door_event,dHdt,dCO2dt,bat,bat_e,health,performance,virus,tvoc,tvoc_e,co2,co2_e,oxygen,oxygen_e,co,co_e,o3,o3_e,pm1,pm1_e,pm2_5,pm2_5_e,pm10,pm10_e,cnt0_3,cnt0_3_e,cnt0_5,cnt0_5_e,cnt1,cnt1_e,cnt2_5,cnt2_5_e,cnt5,cnt5_e,cnt10,cnt10_e,TypPS,temperature,temperature_e,humidity,humidity_e,humidity_abs,humidity_abs_e,dewpt,dewpt_e,pressure,pressure_e,pressure_rel,pressure_rel_e,no2,no2_e,so2,so2_e,h2s,h2s_e,sound,sound_e,sound_max,tvoc_ionsc,tvoc_ionsc_e,radon,radon_e,n2o,n2o_e,no2_insplorion,no2_insplorion_e,ch4_MIPEX,ch4_MIPEX_e,c3h8_MIPEX,c3h8_MIPEX_e,flammable,ethanol,ethanol_e,iaq_spec,iaq_spec_e,resp_irr_spec,resp_irr_spec_e,nh3_MR100,nh3_MR100_e,acid_M100,acid_M100_e,h2_M1000,h2_M1000_e,no_M250,no_M250_e,cl2_M20,cl2_M20_e,ch2o_M10,ch2o_M10_e,pm1_SPS30,pm1_SPS30_e,pm2_5_SPS30,pm2_5_SPS30_e,pm4_SPS30,pm4_SPS30_e,pm10_SPS30,pm10_SPS30_e,cnt0_5_SPS30,cnt0_5_SPS30_e,cnt1_SPS30,cnt1_SPS30_e,cnt2_5_SPS30,cnt2_5_SPS30_e,cnt4_SPS30,cnt4_SPS30_e,cnt10_SPS30,cnt10_SPS30_e,TypPS_SPS30,br2,f2,hf,hcl,hcn,ch4s,clo2,cs2,ph3,sih4,c2h4,c2h4o,ash3,h2o2,refrigerant
13966,2023-03-03 10:56:00,1677840990,0.2193660958333333,0.2193660958333333,0.2193658290583333,0.2194178892708333,-5.206015416666666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 10:56:29.500000000,2023-03-03,2023-04-03 10:56:29,56.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13967,2023-03-03 10:57:00,1677841050,0.2217155958333333,0.2217155958333333,0.2217149395875,0.2215556417875,0.0001592981416666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 10:57:29.500000000,2023-03-03,2023-04-03 10:57:29,57.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13968,2023-03-03 10:58:00,1677841110,0.2171874791666666,0.2171874791666666,0.2171868879208333,0.2175069790541667,-0.0003200908833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 10:58:29.500000000,2023-03-03,2023-04-03 10:58:29,58.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13969,2023-03-03 10:59:00,1677841170,0.2164452583333333,0.2164452583333333,0.2164451025333333,0.2157931047416666,0.0006519976833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 10:59:29.500000000,2023-03-03,2023-04-03 10:59:29,59.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13970,2023-03-03 11:00:00,1677841230,0.2170967208333333,0.2170967208333333,0.2170961281958333,0.2174322247875,-0.0003360964833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:00:29.500000000,2023-03-03,2023-04-03 11:00:29,60.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13971,2023-03-03 11:01:00,1677841290,0.2325342416666666,0.2325342416666666,0.2325366998833333,0.2326304296208333,-9.372970416666666e-05,0.0041666666666666,0.0041666666666666,0.0002353042916666,0.0001333600166666,0.0010416666666666,0.0041666666666666,0.003125,P29_2,2023-03-03 11:01:29.500000000,2023-03-03,2023-04-03 11:01:29,61.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13972,2023-03-03 11:02:00,1677841350,0.2194194791666666,0.2194194791666666,0.2194210580666666,0.2195025242625,-8.14661375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:02:29.500000000,2023-03-03,2023-04-03 11:02:29,62.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13973,2023-03-03 11:03:00,1677841410,0.227226325,0.227226325,0.2272246380208333,0.2271637887958333,6.084933333333332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:03:29.500000000,2023-03-03,2023-04-03 11:03:29,63.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13974,2023-03-03 11:04:00,1677841470,0.22576855,0.22576855,0.2257661628708333,0.225768619275,-2.456429166666673e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:04:29.500000000,2023-03-03,2023-04-03 11:04:29,64.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13975,2023-03-03 11:05:00,1677841530,0.2420603958333333,0.2420603958333333,0.2420610299791666,0.2422030564916666,-0.0001420267624999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:05:29.500000000,2023-03-03,2023-04-03 11:05:29,65.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13976,2023-03-03 11:06:00,1677841590,0.2290900666666666,0.2290900666666666,0.2290891631583333,0.228901793875,0.0001873689416666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:06:29.500000000,2023-03-03,2023-04-03 11:06:29,66.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13977,2023-03-03 11:07:00,1677841650,0.2284279416666667,0.2284279416666667,0.2284250049374999,0.2284484658375,-2.3460341666666685e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:07:29.500000000,2023-03-03,2023-04-03 11:07:29,67.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13978,2023-03-03 11:08:00,1677841710,0.2309375708333333,0.2309375708333333,0.2309401345916666,0.2309339667291666,6.168358333333344e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:08:29.500000000,2023-03-03,2023-04-03 11:08:29,68.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13979,2023-03-03 11:09:00,1677841770,0.2351720375,0.2351720375,0.2351765013208333,0.2350135501333333,0.000162951075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:09:29.500000000,2023-03-03,2023-04-03 11:09:29,69.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13980,2023-03-03 11:10:00,1677841830,0.2347288125,0.2347288125,0.2347234517499999,0.2348174450541666,-9.399383333333332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:10:29.500000000,2023-03-03,2023-04-03 11:10:29,70.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981,2023-03-03 11:11:00,1677841890,0.2384132916666666,0.2384132916666666,0.2384157529708333,0.2384836802625,-6.792745416666665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:11:29.500000000,2023-03-03,2023-04-03 11:11:29,71.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13982,2023-03-03 11:12:00,1677841950,0.247250825,0.247250825,0.2472519183583333,0.2472498333,2.084449999999996e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:12:29.500000000,2023-03-03,2023-04-03 11:12:29,72.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13983,2023-03-03 11:13:00,1677842010,0.2457342749999999,0.2457342749999999,0.2457368452125,0.2457240418041666,1.2803622500000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:13:29.500000000,2023-03-03,2023-04-03 11:13:29,73.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13984,2023-03-03 11:14:00,1677842070,0.2486766541666666,0.2486766541666666,0.2486723925541666,0.2487408897458333,-6.84975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:14:29.500000000,2023-03-03,2023-04-03 11:14:29,74.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13985,2023-03-03 11:15:00,1677842130,0.2476299583333333,0.2476299583333333,0.2476326332083333,0.2477754606708333,-0.0001428270875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:15:29.500000000,2023-03-03,2023-04-03 11:15:29,75.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13986,2023-03-03 11:16:00,1677842190,0.2653581458333333,0.2653581458333333,0.2653561179083333,0.2650751456041667,0.0002809722916666,0.0083333333333333,0.0083333333333333,0.000134292275,0.0007115820208333,0.003125,0.0041666666666666,0.0010416666666666,P29_2,2023-03-03 11:16:29.500000000,2023-03-03,2023-04-03 11:16:29,76.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13987,2023-03-03 11:17:00,1677842250,0.2876839958333334,0.2876839958333334,0.2876844599249999,0.2876022921416666,8.216728749999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:17:29.500000000,2023-03-03,2023-04-03 11:17:29,77.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13988,2023-03-03 11:18:00,1677842310,0.3037943875,0.3037943875,0.3037922614916667,0.30434302185,-0.000550760025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:18:29.500000000,2023-03-03,2023-04-03 11:18:29,78.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13989,2023-03-03 11:19:00,1677842370,0.3190449666666666,0.3190449666666666,0.3190483022208333,0.3188501475791667,0.0001981548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:19:29.500000000,2023-03-03,2023-04-03 11:19:29,79.0,1,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13990,2023-03-03 11:20:00,1677842430,0.3109604583333333,0.3109604583333333,0.3109620518916667,0.3107713832375,0.0001906688041666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:20:29.500000000,2023-03-03,2023-04-03 11:20:29,80.0,1,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13991,2023-03-03 11:21:00,1677842490,0.3036875791666666,0.3036875791666666,0.3036835593416667,0.3036857458208333,-2.186829166666692e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P29_2,2023-03-03 11:21:29.500000000,2023-03-03,2023-04-03 11:21:29,81.0,1,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
