UNIX,EDA
1678262506.25,0.428042
1678262506.5,0.422916
1678262506.75,0.465207
1678262507.0,0.474178
1678262507.25,0.479304
1678262507.5,0.481868
1678262507.75,0.471615
1678262508.0,0.46777
1678262508.25,0.461363
1678262508.5,0.489557
1678262508.75,0.465207
1678262509.0,0.471615
1678262509.25,0.447265
1678262509.5,0.431887
1678262509.75,0.445984
1678262510.0,0.478023
1678262510.25,0.493402
1678262510.5,0.512625
1678262510.75,0.536975
1678262511.0,0.510062
1678262511.25,0.474178
1678262511.5,0.481868
1678262511.75,0.454955
1678262512.0,0.456236
1678262512.25,0.457518
1678262512.5,0.452392
1678262512.75,0.366527
1678262513.0,0.233244
1678262513.25,0.30373
1678262513.5,0.32808
1678262513.75,0.387032
1678262514.0,0.425479
1678262514.25,0.442139
1678262514.5,0.443421
1678262514.75,0.444702
1678262515.0,0.428042
1678262515.25,0.433168
1678262515.5,0.430605
1678262515.75,0.430605
1678262516.0,0.43445
1678262516.25,0.440858
1678262516.5,0.429323
1678262516.75,0.424197
1678262517.0,0.425479
1678262517.25,0.42676
1678262517.5,0.428042
1678262517.75,0.430605
1678262518.0,0.430605
1678262518.25,0.433168
1678262518.5,0.433168
1678262518.75,0.43445
1678262519.0,0.435731
1678262519.25,0.437013
1678262519.5,0.435731
1678262519.75,0.435731
1678262520.0,0.435731
1678262520.25,0.437013
1678262520.5,0.438294
1678262520.75,0.437013
1678262521.0,0.421634
1678262521.25,0.431887
1678262521.5,0.433168
1678262521.75,0.431887
1678262522.0,0.433168
1678262522.25,0.437013
1678262522.5,0.439576
1678262522.75,0.443421
1678262523.0,0.447265
1678262523.25,0.43445
1678262523.5,0.429323
1678262523.75,0.439576
1678262524.0,0.452392
1678262524.25,0.457518
1678262524.5,0.43445
1678262524.75,0.431887
1678262525.0,0.43445
1678262525.25,0.43445
1678262525.5,0.425479
1678262525.75,0.425479
1678262526.0,0.429323
1678262526.25,0.433168
1678262526.5,0.444702
1678262526.75,0.447265
1678262527.0,0.444702
1678262527.25,0.454955
1678262527.5,0.462644
1678262527.75,0.463926
1678262528.0,0.466489
1678262528.25,0.478023
1678262528.5,0.479304
1678262528.75,0.479304
1678262529.0,0.476741
1678262529.25,0.47546
1678262529.5,0.47546
1678262529.75,0.466489
1678262530.0,0.470333
1678262530.25,0.466489
1678262530.5,0.469052
1678262530.75,0.474178
1678262531.0,0.480586
1678262531.25,0.474178
1678262531.5,0.471615
1678262531.75,0.474178
1678262532.0,0.478023
1678262532.25,0.483149
1678262532.5,0.483149
1678262532.75,0.452392
1678262533.0,0.43445
1678262533.25,0.431887
1678262533.5,0.437013
1678262533.75,0.449828
1678262534.0,0.465207
1678262534.25,0.453673
1678262534.5,0.444702
1678262534.75,0.453673
1678262535.0,0.454955
1678262535.25,0.45111
1678262535.5,0.458799
1678262535.75,0.457518
1678262536.0,0.431887
1678262536.25,0.452392
1678262536.5,0.420353
1678262536.75,0.444702
1678262537.0,0.452392
1678262537.25,0.453673
1678262537.5,0.456236
1678262537.75,0.45111
1678262538.0,0.420353
1678262538.25,0.429323
1678262538.5,0.448547
1678262538.75,0.45111
1678262539.0,0.398566
1678262539.25,0.43445
1678262539.5,0.440858
1678262539.75,0.456236
1678262540.0,0.454955
1678262540.25,0.428042
1678262540.5,0.435731
1678262540.75,0.439576
1678262541.0,0.439576
1678262541.25,0.445984
1678262541.5,0.442139
1678262541.75,0.433168
1678262542.0,0.435731
1678262542.25,0.439576
1678262542.5,0.448547
1678262542.75,0.45111
1678262543.0,0.437013
1678262543.25,0.399848
1678262543.5,0.36909
1678262543.75,0.340896
1678262544.0,0.358838
1678262544.25,0.380624
1678262544.5,0.390877
1678262544.75,0.39344
1678262545.0,0.384469
1678262545.25,0.390877
1678262545.5,0.389595
1678262545.75,0.394721
1678262546.0,0.397284
1678262546.25,0.397284
1678262546.5,0.404974
1678262546.75,0.408818
1678262547.0,0.399848
1678262547.25,0.406255
1678262547.5,0.399848
1678262547.75,0.401129
1678262548.0,0.404974
1678262548.25,0.397284
1678262548.5,0.39344
1678262548.75,0.390877
1678262549.0,0.389595
1678262549.25,0.390877
1678262549.5,0.390877
1678262549.75,0.390877
1678262550.0,0.388313
1678262550.25,0.372935
1678262550.5,0.370372
1678262550.75,0.388313
1678262551.0,0.392158
1678262551.25,0.392158
1678262551.5,0.401129
1678262551.75,0.420353
1678262552.0,0.428042
1678262552.25,0.429323
1678262552.5,0.431887
1678262552.75,0.429323
1678262553.0,0.430605
1678262553.25,0.43445
1678262553.5,0.425479
1678262553.75,0.383187
1678262554.0,0.367808
1678262554.25,0.39344
1678262554.5,0.402411
1678262554.75,0.412663
1678262555.0,0.420353
1678262555.25,0.422916
1678262555.5,0.424197
1678262555.75,0.425479
1678262556.0,0.42676
1678262556.25,0.431887
1678262556.5,0.430605
1678262556.75,0.429323
1678262557.0,0.429323
1678262557.25,0.430605
1678262557.5,0.431887
1678262557.75,0.421634
1678262558.0,0.412663
1678262558.25,0.380624
1678262558.5,0.444702
1678262558.75,0.494683
1678262559.0,0.50878
1678262559.25,0.499809
1678262559.5,0.472897
1678262559.75,0.463926
1678262560.0,0.461363
1678262560.25,0.461363
1678262560.5,0.445984
1678262560.75,0.407537
1678262561.0,0.407537
1678262561.25,0.407537
1678262561.5,0.411382
1678262561.75,0.411382
1678262562.0,0.413945
1678262562.25,0.420353
1678262562.5,0.425479
1678262562.75,0.430605
1678262563.0,0.433168
1678262563.25,0.439576
1678262563.5,0.444702
1678262563.75,0.447265
1678262564.0,0.447265
1678262564.25,0.449828
1678262564.5,0.445984
1678262564.75,0.454955
1678262565.0,0.457518
1678262565.25,0.466489
1678262565.5,0.46777
1678262565.75,0.458799
1678262566.0,0.449828
1678262566.25,0.437013
1678262566.5,0.43445
1678262566.75,0.43445
1678262567.0,0.431887
1678262567.25,0.428042
1678262567.5,0.428042
1678262567.75,0.433168
1678262568.0,0.435731
1678262568.25,0.435731
1678262568.5,0.437013
1678262568.75,0.439576
1678262569.0,0.440858
1678262569.25,0.440858
1678262569.5,0.442139
1678262569.75,0.439576
1678262570.0,0.429323
1678262570.25,0.430605
1678262570.5,0.43445
1678262570.75,0.438294
1678262571.0,0.438294
1678262571.25,0.442139
1678262571.5,0.442139
1678262571.75,0.442139
1678262572.0,0.444702
1678262572.25,0.445984
1678262572.5,0.448547
1678262572.75,0.447265
1678262573.0,0.447265
1678262573.25,0.445984
1678262573.5,0.447265
1678262573.75,0.445984
1678262574.0,0.444702
1678262574.25,0.444702
1678262574.5,0.445984
1678262574.75,0.444702
1678262575.0,0.443421
1678262575.25,0.443421
1678262575.5,0.442139
1678262575.75,0.442139
1678262576.0,0.442139
1678262576.25,0.442139
1678262576.5,0.442139
1678262576.75,0.442139
1678262577.0,0.440858
1678262577.25,0.442139
1678262577.5,0.442139
1678262577.75,0.440858
1678262578.0,0.439576
1678262578.25,0.440858
1678262578.5,0.439576
1678262578.75,0.438294
1678262579.0,0.444702
1678262579.25,0.43445
1678262579.5,0.43445
1678262579.75,0.440858
1678262580.0,0.443421
1678262580.25,0.444702
1678262580.5,0.449828
1678262580.75,0.453673
1678262581.0,0.456236
1678262581.25,0.458799
1678262581.5,0.461363
1678262581.75,0.463926
1678262582.0,0.466489
1678262582.25,0.469052
1678262582.5,0.469052
1678262582.75,0.472897
1678262583.0,0.472897
1678262583.25,0.472897
1678262583.5,0.480586
1678262583.75,0.485712
1678262584.0,0.488275
1678262584.25,0.490838
