UNIX,EDA
1677138692.25,2.328425
1677138692.5,1.831931
1677138692.75,1.364184
1677138693.0,1.137367
1677138693.25,1.774971
1677138693.5,2.109136
1677138693.75,2.597141
1677138694.0,2.64494
1677138694.25,2.612932
1677138694.5,3.070009
1677138694.75,3.488403
1677138695.0,3.66678
1677138695.25,3.761524
1677138695.5,3.779449
1677138695.75,3.78201
1677138696.0,3.657818
1677138696.25,3.519542
1677138696.5,3.460647
1677138696.75,3.436321
1677138697.0,3.382547
1677138697.25,3.410714
1677138697.5,3.31725
1677138697.75,3.285242
1677138698.0,3.481132
1677138698.25,3.144406
1677138698.5,3.35438
1677138698.75,3.079109
1677138699.0,2.825604
1677138699.25,2.328425
1677138699.5,1.831931
1677138699.75,1.311691
1677138700.0,0.823686
1677138700.25,0.346025
1677138700.5,0.0
