-54,-5,-32
-57,-5,-41
-56,-8,-25
-57,-9,-29
-58,-11,-39
-56,-12,-33
-53,-12,-34
-53,-10,-34
-55,-10,-35
-52,-11,-34
-45,-12,-53
-47,-1,-34
-57,-8,-32
-58,-7,-38
-50,-24,-38
-49,-14,-40
-40,-23,-39
-58,-17,-49
-51,-14,-41
-48,-3,-27
-52,-12,-34
-55,-12,-35
-55,-15,-41
-53,-14,-38
-59,-5,-27
-50,12,-12
-70,4,-18
-71,0,-19
-58,-5,-19
-60,-23,-45
-67,-16,-46
-55,-9,-59
-51,4,-31
-50,12,-14
-40,23,-1
-37,25,-4
-37,24,-14
-33,18,-11
-38,19,-9
-47,26,-5
-44,31,-4
-57,32,-11
-63,40,1
-74,45,0
-81,59,0
-91,57,-5
-93,49,7
-84,41,11
-79,33,7
-75,25,0
-71,25,-1
-63,23,-1
-59,26,1
-60,27,-1
-58,34,0
-59,43,3
-52,53,5
-48,53,4
-45,52,2
-47,51,0
-47,49,-3
-49,43,-6
-51,42,-6
-47,35,-7
-50,32,-5
-50,29,-4
-41,35,5
-44,35,4
-44,36,3
-55,42,-3
-65,39,2
-57,40,14
-55,42,20
-67,36,-3
-66,36,-4
-61,38,-6
-70,42,11
-55,40,1
-67,35,-51
-68,14,-103
-80,8,-106
-30,4,-61
6,1,-33
17,7,9
22,7,20
-49,20,-24
-89,31,-26
-88,26,-41
-40,53,-7
-53,55,26
-97,36,-19
-59,32,8
-62,27,7
-46,25,3
-49,24,-1
-54,27,1
-62,36,16
-64,36,16
-50,35,12
-39,37,13
-53,38,-1
-61,35,-3
-56,37,3
-55,39,7
-50,38,4
-53,36,-13
-65,34,-10
-60,33,-1
-67,29,-10
-60,31,-5
-55,33,4
-59,33,5
-46,33,9
-51,32,13
-49,30,14
-46,29,14
-51,29,11
-56,31,5
-50,32,4
-49,35,0
-48,33,0
-46,29,8
-71,33,5
-71,29,-8
-62,32,-7
-49,38,-6
-43,36,-7
-40,37,-11
-55,35,-27
-51,35,-13
-74,30,-44
-89,35,-40
-51,29,-40
9,37,81
-49,42,-9
-41,53,-117
-48,68,-65
-57,58,-40
-39,42,-30
-45,42,-30
-51,41,-23
-49,41,-24
-49,41,-5
-48,39,10
-48,33,1
-38,39,29
-42,37,33
-48,34,21
-44,30,14
-40,25,6
-38,22,-3
-42,21,-7
-59,22,-8
-61,27,-1
-68,29,5
-88,32,1
-85,33,-3
-63,35,7
-51,36,10
-41,32,10
-45,31,19
-51,29,15
-60,28,12
-60,26,13
-56,27,3
-69,24,-4
-65,22,0
-57,26,0
-68,22,-21
-50,16,-33
-49,17,-30
-89,18,-49
-26,33,-4
-48,37,16
-52,47,0
-56,47,-11
-59,48,-33
-53,45,-21
-41,43,-5
-65,41,-29
